año,capitulo,nombre_capitulo,total_fonasa,problemas_llegar_consulta_respuestas,problemas_llegar_consulta_si,problemas_llegar_consulta_no,problemas_llegar_consulta_nsnr,problemas_llegar_consulta_si_porcentaje,problemas_llegar_consulta_no_porcentaje,problemas_llegar_consulta_nsnr_porcentaje,problemas_conseguir_cita_respuestas,problemas_conseguir_cita_si,problemas_conseguir_cita_no,problemas_conseguir_cita_nsnr,problemas_conseguir_cita_si_porcentaje,problemas_conseguir_cita_no_porcentaje,problemas_conseguir_cita_nsnr_porcentaje,problemas_ser_atendido_respuestas,problemas_ser_atendido_si,problemas_ser_atendido_no,problemas_ser_atendido_nsnr,problemas_ser_atendido_si_porcentaje,problemas_ser_atendido_no_porcentaje,problemas_ser_atendido_nsnr_porcentaje,problemas_pagar_por_costo_respuestas,problemas_pagar_por_costo_si,problemas_pagar_por_costo_no,problemas_pagar_por_costo_nsnr,problemas_pagar_por_costo_si_porcentaje,problemas_pagar_por_costo_no_porcentaje,problemas_pagar_por_costo_nsnr_porcentaje,problemas_entrega_medicamentos_respuestas,problemas_entrega_medicamentos_si,problemas_entrega_medicamentos_no,problemas_entrega_medicamentos_nsnr,problemas_entrega_medicamentos_si_porcentaje,problemas_entrega_medicamentos_no_porcentaje,problemas_entrega_medicamentos_nsnr_porcentaje
2018,41,SERVICIO DE SALUD MAGALLANES,176458.0,30318.0,1771.2,28173.8,373.0,6.0677230939718685,91.28132621737888,2.6509506886492433,30318.0,2803.4,27164.8,349.8,12.59080730772135,84.91160175603316,2.497590936245489,30318.0,5546.8,24421.4,349.8,21.060186481032712,76.4422225827218,2.497590936245489,30318.0,1265.0,28669.6,383.4,4.270247584266035,93.21052744326525,2.5192249724687175,30318.0,1707.0,28261.2,349.8,5.82364409631432,91.67876496744019,2.497590936245489
2018,42,SERVICIO DE SALUD METROPOLITANO ORIENTE,885369.4,181724.4,16214.8,161430.2,4079.4,8.973724646466552,88.0650251198287,2.9612502337047504,181724.4,29018.6,148646.6,4059.2,15.750131122585701,81.29424115602619,2.955627721388108,181724.4,37167.8,141100.4,3456.2,21.430672074212882,76.13417465574746,2.4351532700396614,181724.4,15441.2,162380.8,3902.4,8.134452651781897,89.02409050451861,2.8414568436994863,181724.4,18330.4,159130.2,4263.8,10.591341428605558,86.39608203713578,3.0125765342586512
2018,43,SERVICIO DE SALUD METROPOLITANO CENTRAL,1302785.4,269416.0,20007.6,246462.4,2946.0,6.320639636479461,92.44846840563235,1.2308919578881652,269416.0,45834.2,221073.6,2508.2,15.568112751886186,83.27951148127573,1.1523757668380783,269416.0,42027.2,224949.6,2439.2,14.372649442844386,84.4873494298389,1.1400011273167079,269416.0,16893.8,249873.0,2649.2,5.263112917881772,93.55922400843212,1.1776630736860962,269416.0,27326.0,239473.2,2616.8,8.426028092493809,90.40211953411709,1.1718523733891049
2018,44,SERVICIO DE SALUD METROPOLITANO SUR,1560060.0,289345.8,28289.6,259340.6,1715.6,8.224265656164068,91.14800813528981,0.62772620854613,289345.8,46697.4,240583.0,2065.4,13.068996457060273,86.0660980872149,0.864905455724827,289345.8,58240.8,229234.4,1870.6,18.200937937032684,80.95578762435773,0.8432744386095854,289345.8,21149.6,266597.6,1598.6,6.901303607842022,92.38991229941603,0.7087840927419495,289345.8,39029.6,247921.8,2394.4,12.301835043189614,86.79787892592844,0.9002860308819338
2018,45,SERVICIO DE SALUD METROPOLITANO NORTE,1339195.8,233877.6,17676.0,214520.6,1681.0,6.234170174929686,92.92475252778667,0.8410772972836458,233877.6,33914.6,198558.0,1405.0,11.420017694380196,87.8551286191678,0.7248536864520039,233877.6,37851.8,194232.0,1793.8,13.464687122792935,85.65253422057484,0.8827786566322315,233877.6,14321.4,217674.8,1881.4,5.341072021596642,93.78667653923551,0.872251439167843,233877.6,18348.8,212800.8,2728.0,7.299995088704235,91.68717692703959,1.0128279842561727
2018,46,SERVICIO DE SALUD METROPOLITANO OCCIDENTE,1590083.2,319530.2,24761.2,290467.6,4301.4,7.055627928679499,91.11780712767838,1.82656494364213,319530.2,42025.4,272966.0,4538.8,10.105429157070578,88.032750864604,1.8618199783254215,319530.2,51075.8,264165.6,4288.8,13.664247657622898,84.51105855895825,1.8246937834188384,319530.2,16094.4,298850.4,4585.4,3.792788611978562,94.33847108696543,1.8687403010560084,319530.2,28880.6,285377.8,5271.8,7.172296921685822,90.85702909652264,1.970673981791523
2018,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,1829905.0,340205.2,26667.8,307647.8,5889.6,5.511320085297303,92.15147376130605,2.3372061533966453,340205.2,49401.2,285032.4,5771.6,10.608055989396679,87.01232365391243,2.3796203566908822,340205.2,85979.2,247998.8,6227.2,25.112563268693226,72.44900970091032,2.438427030396451,340205.2,13677.4,320510.6,6017.2,3.067029739932769,94.52164902747187,2.411321232595377,340205.2,24755.4,308458.0,6991.8,5.686399853720252,91.7382136142187,2.575386532061056
2018,53,SERVICIO DE SALUD CHILOÉ,241287.2,58053.6,4082.0,53345.2,626.4,5.041458709548979,93.30301891816994,1.6555223722811003,58053.6,7987.4,49325.6,740.6,10.71579388898389,87.54647815278626,1.737727958229848,58053.6,7891.0,49363.0,799.6,11.33870911993336,86.61493859109736,2.0463522889692913,58053.6,2625.0,54713.4,715.2,2.612653652385788,95.66790229378978,1.7194440538244347,58053.6,2880.2,54346.6,826.8,3.714818034419407,94.1577116013747,2.1274703642058785
2019,20,SERVICIO DE SALUD ARICA,417397.8,48383.4,6029.8,42223.4,130.2,15.352611380154421,83.18027824238203,1.4671103774635408,48383.4,14009.6,34207.6,166.2,32.49763290191835,65.67464664393121,1.8277204541504333,48383.4,15774.2,32443.0,166.2,33.91989619961831,64.25238334623126,1.8277204541504333,48383.4,2776.8,45380.4,226.2,6.643505800480071,91.47408111793568,1.8824130815842552,48383.4,4315.0,43809.4,259.0,11.599232836581695,86.48845544550355,1.9123117179147444
2019,21,SERVICIO DE SALUD TARAPACÁ,675829.6,63330.2,9023.2,53898.2,408.8,13.669924960878278,84.5919404249542,1.7381346141675131,63330.2,16172.2,46756.4,401.6,24.02776244298314,74.26717749841,1.7050600586068534,63330.2,15949.0,46764.8,616.4,22.168417870566195,75.72772297832032,2.1038591511134856,63330.2,7125.2,55560.2,644.8,9.671216857846982,88.43020344512233,1.898579697030687,63330.2,9014.4,53775.2,540.6,12.509860105216896,85.59015960386681,1.8999802909162986
2019,22,SERVICIO DE SALUD ANTOFAGASTA,1032658.8,88479.8,12359.6,75895.6,224.6,11.778637175043505,87.06688752768268,1.1544752972738204,88479.8,20857.2,67260.8,361.8,19.030457672390302,78.99863204815227,1.9709102794574278,88479.8,21851.2,66220.4,408.2,22.011267704462938,75.99386299426867,1.9948693012683993,88479.8,12119.8,75797.4,562.6,11.302730006123321,86.62267498209935,2.074595011777322,88479.8,13737.6,74002.0,740.2,12.247565989079554,85.26067754894741,2.491756461973027
2019,23,SERVICIO DE SALUD ATACAMA,536321.6,52087.6,6498.0,45020.8,568.8,13.259401233374987,84.28824039808143,2.452358368543589,52087.6,13350.6,38068.2,668.8,23.81416985960537,73.55427179901992,2.631558341374723,52087.6,13510.6,37951.0,626.0,24.45961916549937,72.95367306109338,2.5867077734072503,52087.6,7468.8,43965.2,653.6,13.352475525963857,84.03189437175267,2.6156301022834714,52087.6,7539.0,43915.8,632.8,14.269992713945484,83.19100135129034,2.539005934764166
2019,24,SERVICIO DE SALUD COQUIMBO,1485002.0,148002.4,20907.0,126270.8,824.6,14.355756679838555,84.3228821533068,1.3213611668546388,148002.4,30215.0,116616.0,1171.4,23.01965708873405,75.6106298108058,1.3697131004601468,148002.4,29299.6,117673.4,1029.4,21.58545646727494,77.09343460263963,1.3211089300854155,148002.4,13138.8,133427.8,1435.8,9.7032176095327,88.83656969390097,1.4602126965663365,148002.4,16525.4,129834.8,1642.2,12.283688791806293,86.10559255420357,1.6107186539901441
2019,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,871429.2,141728.8,16142.8,124669.0,917.0,9.834699463050057,89.19268981932262,0.972610717627326,141728.8,30524.8,110285.0,919.0,19.41797718937209,79.60853756196785,0.9734852486600597,141728.8,37871.6,102833.0,1024.2,24.83712113880317,74.14339328021498,1.0194855809818522,141728.8,12069.8,128782.6,876.4,7.379465398452933,91.59530043253918,1.0252341690078943,141728.8,16951.4,123499.6,1277.8,10.074307944954546,88.79531593911295,1.130376115932485
2019,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,1792826.6,290154.6,35320.8,252512.0,2321.8,11.767335312851488,87.01615278973665,1.216511897411865,290154.6,59490.4,228230.0,2434.2,20.150966414679612,78.49892792632438,1.3501056589959899,290154.6,68912.8,218577.0,2664.8,23.096404594630005,75.5584508796027,1.3451445257672967,290154.6,28365.2,259400.8,2388.6,9.15920430345412,89.54892907670205,1.291866619843821,290154.6,42353.8,244732.4,3068.4,12.745308568249893,85.76377678793541,1.4909146438146856
2019,27,SERVICIO DE SALUD ACONCAGUA,509214.8,47544.4,6910.6,39956.0,677.8,11.113362958040893,85.63252845610742,3.254108585851678,47544.4,12675.6,34158.6,710.2,23.112652721054012,73.41766983081887,3.4696774481271273,47544.4,10964.6,35869.6,710.2,20.928551468846848,75.60177108302604,3.4696774481271273,47544.4,2587.6,44257.8,699.0,6.6822862435766375,89.85966469817954,3.4580490582438266,47544.4,3262.8,43611.8,669.8,5.880708370210864,90.69155944516962,3.427732184619506
2019,28,SERVICIO DE SALUD O´HIGGINS,1651947.2,248098.2,23392.6,223350.8,1354.8,8.57470507711582,90.48513406571952,0.9401608571646669,248098.2,35319.4,211230.6,1548.2,12.759036476720484,86.19266748525172,1.0482960380277864,248098.2,42578.6,204001.4,1518.2,15.989732877545825,82.98171797702706,1.028549145427112,248098.2,15084.4,231487.2,1526.6,5.622063777893375,93.3730255313129,1.004910690793706,248098.2,24558.6,221594.6,1945.0,8.158174199222163,90.72265857827544,1.1191672225023925
2019,29,SERVICIO DE SALUD MAULE,1967154.4,248021.8,31236.2,214669.4,2116.2,11.996403472524774,86.72967540907412,1.273921118401102,248021.8,50368.6,195751.4,1901.8,18.68369501601486,80.07045248876064,1.2458524952244958,248021.8,56376.6,189538.6,2106.6,21.376142387012287,77.29374246646371,1.3301151465240135,248021.8,28290.4,217152.6,2578.8,10.409359644309419,88.17213991843185,1.4185004372587333,248021.8,34486.2,211443.0,2092.6,13.495155726103663,85.16373404745917,1.3411102264371584
2019,30,SERVICIO DE SALUD ÑUBLE,868908.2,117964.4,17442.4,99465.0,1057.0,13.443533295757636,85.50275773019165,1.0537089740507217,117964.4,31805.4,85073.8,1085.2,24.89612174482304,74.01679406824857,1.0870841869283883,117964.4,30970.0,85991.8,1002.6,24.377888484320373,74.60483851411439,1.0172730015652391,117964.4,14262.4,102676.6,1025.4,11.007886358481649,87.93578431895365,1.0563293225646941,117964.4,14861.2,102039.8,1063.4,11.634694675280109,87.30730976567088,1.0579955590490138
2019,31,SERVICIO DE SALUD CONCEPCIÓN,1222257.4,208029.4,17399.4,189860.2,769.8,8.635436154802452,90.68225615970789,0.6823076854896607,208029.4,41671.6,165496.8,861.0,20.410331363282808,78.82652636962627,0.7631422670909302,208029.4,50504.0,156739.4,786.0,25.065146573160735,74.29663459747556,0.6382188293637019,208029.4,12227.8,195145.2,656.4,6.2067250713432145,93.21147866371079,0.5817962649459772,208029.4,20832.0,186442.6,754.8,10.136615237191508,89.25354144494081,0.6098433178676878
2019,32,SERVICIO DE SALUD TALCAHUANO,633026.6,128361.4,9495.4,118144.8,721.2,6.560042939252295,92.58843620969452,0.8515208510531898,128361.4,21484.2,106199.2,678.0,17.201163004131928,81.969040407598,0.8297965882700703,128361.4,21909.2,105571.8,880.4,15.704794645429622,83.36362657214977,0.9315787824206114,128361.4,4710.6,122910.4,740.4,3.3687628155930307,95.72126360854513,0.909973575861857,128361.4,7301.2,119996.0,1064.2,5.673170317909217,93.27275946392224,1.0540702181685409
2019,33,SERVICIO DE SALUD BIO BIO,457382.6,91471.6,8662.0,81711.4,1098.2,8.95502133619062,89.64578803479502,1.3991906290143632,91471.6,12263.6,78319.4,888.6,12.283186560194299,86.4925766934153,1.224236746390389,91471.6,10845.2,79601.8,1024.6,11.238688005074762,87.4235555537025,1.3377564412227387,91471.6,4707.2,85875.8,888.6,4.9013228915566645,93.87444036205294,1.224236746390389,91471.6,5178.4,85404.6,888.6,5.082861167269201,93.69290208634041,1.224236746390389
2019,34,SERVICIO DE SALUD ARAUCO,300063.2,37889.0,4282.6,33394.6,211.8,11.079731748050762,88.32218280310278,0.5980854488464686,37889.0,9400.6,28276.6,211.8,24.794942202705414,74.60697234844811,0.5980854488464686,37889.0,9774.0,27903.2,211.8,25.784486250408122,73.6174283007454,0.5980854488464686,37889.0,2325.4,35351.8,211.8,5.932090209611897,93.46982434154162,0.5980854488464686,37889.0,3947.4,33729.8,211.8,10.128817144912112,89.2730974062414,0.5980854488464686
2019,35,SERVICIO DE SALUD ARAUCANÍA NORTE,413603.6,52248.8,7427.4,44669.6,151.8,15.393362628186805,83.76236595913244,0.8442714126807565,52248.8,11964.8,39965.4,318.6,24.622535740046043,74.46053155448236,0.9169327054715944,52248.8,12356.8,39759.4,132.6,24.87384796229464,74.38866594204352,0.7374860956618465,52248.8,3189.8,48926.4,132.6,6.599610178441278,92.66290372589688,0.7374860956618465,52248.8,4138.4,47977.8,132.6,10.463283511306141,88.79923039303202,0.7374860956618465
2019,36,SERVICIO DE SALUD ARAUCANÍA SUR,1301479.0,173597.2,27951.0,144194.0,1452.2,14.847152260587785,83.01534994599243,2.137497793419788,173597.2,40214.2,131883.0,1500.0,21.473849820566446,76.33424618498097,2.1919039944525904,173597.2,48391.2,123586.2,1619.8,24.680478488277124,73.13198923750039,2.187532274222489,173597.2,14528.4,157531.8,1537.0,8.180098169696713,89.65708826139381,2.16281356890946,173597.2,17096.2,154627.8,1873.2,9.373580040933517,88.2384517248872,2.387968234179293
2019,37,SERVICIO DE SALUD VALDIVIA,697556.2,103011.4,10434.8,91870.2,706.4,8.188214505601561,90.38658077130924,1.425204723089206,103011.4,19070.0,83174.8,766.6,14.037751986142913,84.46301364243844,1.4992343714186398,103011.4,21762.6,80516.2,732.6,16.117192575360633,82.40164844888582,1.4811589757535448,103011.4,6139.2,96154.0,718.2,4.677010306447171,93.84948617949273,1.473503514060093,103011.4,10482.8,91736.8,791.8,8.594894816187027,89.89247375443078,1.5126314293821805
2019,38,SERVICIO DE SALUD OSORNO,433513.0,84022.6,7627.8,76044.2,350.6,7.91720611739248,91.51166357453823,0.5711303080692806,84022.6,19727.4,64007.2,288.0,25.20981179029352,74.28494058973845,0.5052476199680243,84022.6,20958.8,62672.6,391.2,26.821778991188072,72.46101503209545,0.7172059767164727,84022.6,7505.2,76251.0,266.4,8.442989898066731,91.06860603189935,0.48840407003391695,84022.6,12263.4,71456.8,302.4,11.858199598123964,87.58739578183753,0.5544046200385003
2019,39,SERVICIO DE SALUD DEL RELONCAVI,762356.6,93841.2,10800.4,82299.2,741.6,10.080143362356889,88.18560660256524,1.7342500350778727,93841.2,18066.4,75033.2,741.6,19.602562358152333,78.6631876067698,1.7342500350778727,93841.2,20714.2,72315.8,811.2,24.40702192258813,73.81789734891619,1.7750807284956833,93841.2,7735.0,85295.0,811.2,7.906580862477271,90.31833840902705,1.7750807284956833,93841.2,7959.0,85021.8,860.4,8.042194495433506,90.15386169968926,1.8039438048772392
2019,40,SERVICIO DE SALUD AYSÉN,65697.8,17884.8,1027.8,16755.0,102.0,5.867180441875949,93.68654724450838,0.44627231361568076,17884.8,2177.8,15597.8,109.2,12.014552444154619,87.50767366715095,0.4777738886944347,17884.8,2488.0,15306.2,90.6,13.440574694634234,86.16303048562477,0.3963948197409871,17884.8,465.0,17319.0,100.8,2.2472221136948676,97.31175583520258,0.4410220511025551,17884.8,610.4,17183.8,90.6,2.8938076171165674,96.70979756314244,0.3963948197409871
2019,41,SERVICIO DE SALUD MAGALLANES,248928.0,51253.0,2965.4,47838.6,449.0,5.986027025628913,91.87737054197295,2.136602432398136,51253.0,4311.8,46521.6,419.6,11.380058609900765,86.60887973502273,2.011061655076505,51253.0,9023.6,41809.8,419.6,20.059198497608424,77.92973984731508,2.011061655076505,51253.0,2126.0,48639.2,487.8,4.234835997691189,93.7001767025808,2.064987299728013,51253.0,2861.0,47972.4,419.6,5.753650763235056,92.23528758168844,2.011061655076505
2019,42,SERVICIO DE SALUD METROPOLITANO ORIENTE,1200549.8,226110.8,20033.6,202992.4,3084.8,8.921542406273913,88.85049177805172,2.227965815674365,226110.8,36713.2,186353.2,3044.4,15.973605383996782,81.80967382496213,2.216720791041081,226110.8,43528.6,179763.8,2818.4,20.429824831121014,77.68083529498091,1.8893398738980762,226110.8,20220.4,202963.6,2926.8,8.505576872976484,89.3633304942489,2.1310926327746147,226110.8,21405.8,201251.4,3453.6,10.075050592288083,87.59433099092975,2.3306184167821673
2019,43,SERVICIO DE SALUD METROPOLITANO CENTRAL,1796239.8,341460.0,29580.2,308670.8,3209.0,7.354308476696027,91.54326962442973,1.1024218988742365,341460.0,63606.4,275520.2,2333.4,16.918403320281303,82.13620716294463,0.945389516774063,341460.0,57950.4,281314.2,2195.4,15.519512046623454,83.55984771564522,0.9206402377313221,341460.0,25258.6,313586.0,2615.4,6.204944195003963,92.79909167452594,0.9959641304700988,341460.0,41189.0,297720.4,2550.6,10.030926541471821,88.98473072865207,0.984342729876116
2019,44,SERVICIO DE SALUD METROPOLITANO SUR,2237175.0,376446.6,42554.2,331789.2,2103.2,9.513872853528166,89.88730406508627,0.5988230813855677,376446.6,72119.8,302199.0,2127.8,15.618573398186903,83.6419986417343,0.739427960078792,376446.6,82908.6,291832.8,1705.2,19.801712705631047,79.51843821195311,0.6798490824158382,376446.6,29027.2,345918.2,1501.2,7.240269457024991,92.1807492199599,0.5789813230151113,376446.6,55173.2,318427.6,2845.8,13.287691941060432,85.87245196048752,0.8398560984520428
2019,45,SERVICIO DE SALUD METROPOLITANO NORTE,1810038.6,290262.2,26723.0,261895.2,1644.0,7.606740174077791,91.67903072700827,0.7142290989139419,290262.2,53230.2,235737.0,1295.0,14.614922285708442,84.78892512946369,0.5961525848278583,290262.2,56810.6,231644.0,1807.6,16.285010805900924,82.95228833151154,0.762700862587535,290262.2,20602.8,267569.6,2089.8,6.152387940135698,93.04568156466485,0.8019304951994495,290262.2,24744.6,261576.6,3941.0,7.865640090362783,90.96225872920101,1.1721011804361958
2019,46,SERVICIO DE SALUD METROPOLITANO OCCIDENTE,2264308.4,407992.4,34666.4,369946.2,3379.8,7.681979626985256,90.92526405541561,1.3927563175991462,407992.4,67057.8,337080.0,3854.6,12.85674610474825,85.67998750828602,1.4632663869657287,407992.4,75419.6,329218.2,3354.6,15.759606503294338,82.85137949955309,1.3890139971525626,407992.4,26020.8,378023.8,3947.8,4.9162331347712565,93.60665983280184,1.4771070324269029,407992.4,45082.2,357589.6,5320.6,8.857464513477414,89.46156109262465,1.680974393897932
2019,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,2574024.0,448839.4,44792.6,398778.6,5268.2,7.333490838424343,90.80376152782,1.8627476337556472,448839.4,81331.4,362713.8,4794.2,13.671557608859299,84.48364260516348,1.8447997859772098,448839.4,114095.4,329038.6,5705.4,25.237973569182316,72.79961329742933,1.962413133388348,448839.4,21980.8,421573.2,5285.4,3.8133889295807446,94.27840953263306,1.9082015377861994,448839.4,39225.8,402537.0,7076.6,6.931397286584697,90.90050019094133,2.1681025224739785
2019,53,SERVICIO DE SALUD CHILOÉ,315010.4,78270.2,6797.0,71003.4,469.8,6.470051705642874,92.28830651514632,1.2416417792108252,78270.2,12746.8,64825.2,698.2,12.900256012764409,85.69369103612728,1.4060529511083202,78270.2,12104.0,65523.0,643.2,12.956774425610831,85.47714837177104,1.5660772026181289,78270.2,4780.0,72842.8,647.4,3.983136942427838,94.64737791527467,1.3694851422974939,78270.2,4693.4,72919.2,657.6,4.6096450547520735,93.76775821873906,1.6225967265088574
2020,20,SERVICIO DE SALUD ARICA,565188.2,68823.6,8383.2,60335.600000000006,104.80000000000001,14.212443659595888,84.79307496719828,0.9944813732058404,68823.6,19690.4,48996.399999999994,136.8,31.10017452947356,67.65764502920483,1.2421804413216115,68823.6,22349.800000000003,46337.0,136.8,33.400169502679496,65.35765005599889,1.2421804413216115,68823.6,3889.2000000000003,64707.600000000006,226.8,6.2867301121555315,92.38905050537213,1.3242193824723447,68823.6,5958.0,62589.600000000006,276.0,10.541592157711406,88.0893405053205,1.3690673369680784
2020,21,SERVICIO DE SALUD TARAPACÁ,885021.3999999999,84110.79999999999,12110.8,71696.79999999999,303.20000000000005,13.963475341542509,84.85336610162351,1.183158556833979,84110.79999999999,21809.800000000003,62002.600000000006,298.4,24.79399792971427,74.04489321715887,1.1611088531268723,84110.79999999999,21844.0,61696.2,570.6,23.700052043572658,74.77032487815622,1.5296230782711289,84110.79999999999,9809.8,73637.79999999999,663.2,10.473566983678921,88.07504470555845,1.4513883107626229,84110.79999999999,12350.599999999999,71271.79999999999,488.4,13.385581190945835,85.24591284050092,1.3685059685532344
2020,22,SERVICIO DE SALUD ANTOFAGASTA,1345114.2000000002,123541.20000000001,17627.4,105752.4,161.39999999999998,12.699823714845042,86.52450190763776,0.7756743775172021,123541.20000000001,29889.800000000003,93410.20000000001,241.20000000000005,20.94095806711898,77.74510174657607,1.3139401863049518,123541.20000000001,30963.800000000003,92266.6,310.79999999999995,23.14056010656639,75.5095611744122,1.349878719021409,123541.20000000001,17327.199999999997,105671.6,542.4,12.310089997472828,86.22044271774237,1.4694672847847934,123541.20000000001,19735.4,103052.0,753.8,13.626564977518115,84.57783878896561,1.7955962335162763
2020,23,SERVICIO DE SALUD ATACAMA,694789.3999999999,66534.4,8100.0,58055.2,379.20000000000005,12.788127460134053,85.57696696083688,1.6349055790290592,66534.4,17517.4,48506.8,510.20000000000005,24.905957729823683,73.27225446924642,1.8217878009298953,66534.4,17635.4,48453.0,446.0,25.348133585707018,72.8973544653143,1.7545119489786858,66534.4,9792.2,56254.8,487.40000000000003,13.945243426050208,84.25686113165678,1.7978954422930178,66534.4,9682.0,56382.2,470.20000000000005,14.392399608126123,83.8642807628155,1.7433196290583814
2020,24,SERVICIO DE SALUD COQUIMBO,1880129.0,196053.59999999998,27574.0,167789.2,690.4000000000001,14.23787394075976,84.83307082148237,0.9290552377578734,196053.59999999998,38655.0,156151.0,1247.6,21.68266482385252,77.24446109385804,1.0728740822894496,196053.59999999998,37871.399999999994,157147.59999999998,1034.6,20.667202041952876,78.33283013131977,0.9999678267273526,196053.59999999998,16970.2,177439.2,1644.2,9.27929654917381,89.51207997437746,1.2086234764487342,196053.59999999998,21302.6,172839.2,1911.8000000000002,11.709733573065893,86.93680886984099,1.3534575570931158
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,1096605.8,170717.2,21157.199999999997,148814.0,746.0,11.101987106505549,88.19072065887217,0.7072922346222862,170717.2,39102.2,130866.0,749.0,21.14506684433132,78.1463291244973,0.7086040311713868,170717.2,47692.399999999994,122118.0,906.8,26.372359518883904,72.85003595146202,0.7776045296540754,170717.2,15790.2,154319.4,607.5999999999999,8.305682002541372,91.0006256894048,0.6936923080538226,170717.2,22495.6,146934.4,1287.2,11.611246997191108,87.44481267072887,0.9439403320800246
2020,26,SERVICIO DE SALUD VIÑA DEL MAR Y QUILLOTA,2266740.4,345083.4,43017.2,300341.0,1725.1999999999998,12.12456603466379,87.02544662028055,0.8499873450556612,345083.4,71628.6,271832.0,1622.8000000000002,20.460896118633343,78.639033442036,0.9000704393306598,345083.4,83586.2,259390.0,2107.2,23.67215588055824,75.35839768470686,0.9694464347349068,345083.4,35269.8,308139.2,1674.3999999999996,9.702133632006085,89.41859763952382,0.8792687284700911,345083.4,54980.2,287532.6,2570.6,14.375510121602836,84.51514720323459,1.1093426751625621
2020,27,SERVICIO DE SALUD ACONCAGUA,656879.2,63801.600000000006,9781.400000000001,53382.0,638.2,12.78115554817245,84.85597831290366,2.3628661389238905,63801.600000000006,17536.4,45605.399999999994,659.8,24.84196644019712,72.65145484602868,2.50657871377419,63801.600000000006,15030.400000000001,48111.399999999994,659.8,21.968342838666146,75.52507844755966,2.50657871377419,63801.600000000006,3288.3999999999996,59870.2,643.0,6.077986916928495,91.43287695412226,2.489136128949239,63801.600000000006,4524.200000000001,58678.2,599.2,6.359319375010242,91.19701980647699,2.4436608185127593
2020,28,SERVICIO DE SALUD O´HIGGINS,2088774.7999999998,300095.8,29889.4,269303.2,903.1999999999998,9.253874579928462,90.1193515152951,0.6267739047764446,300095.8,45478.600000000006,253536.40000000002,1080.8000000000002,13.933597150005744,85.35549533278866,0.7109075172055903,300095.8,53690.399999999994,245346.59999999998,1058.8000000000002,16.921942744283456,82.38080927159946,0.6972479841170877,300095.8,19100.6,279875.8,1119.4,5.9862347409745365,93.31866544907585,0.695099809949606,300095.8,32954.399999999994,265414.4,1727.0,9.542313934795022,89.60508041926845,0.8526056459365412
2020,29,SERVICIO DE SALUD MAULE,2496755.5999999996,297398.2,38647.8,257052.59999999998,1697.8000000000002,12.496812632967668,86.58145949899595,0.9217278680363716,297398.2,63638.399999999994,232435.59999999998,1324.1999999999998,20.04364407223391,79.1115674307272,0.8447884970388886,297398.2,70303.4,225528.40000000002,1566.3999999999999,22.509985978002167,76.56237709330038,0.9276369286974488,297398.2,35912.6,259149.40000000002,2336.2,11.244076513674198,87.6545078363666,1.1014156499592067,297398.2,42168.8,253713.0,1516.3999999999999,13.83785380835707,85.23744465559008,0.9247015360528463
2020,30,SERVICIO DE SALUD ÑUBLE,1100333.8,128410.6,22091.6,105533.0,786.0,15.970475483441959,83.27257651617093,0.7569480003871094,128410.6,39398.6,88217.2,794.8000000000001,28.784041690911835,70.44345795584245,0.7725003532457226,128410.6,38050.0,89656.2,704.4000000000001,27.908311216673408,71.3893947416677,0.7022940416588855,128410.6,18028.6,109698.4,683.5999999999999,13.045330444266071,86.25045000735747,0.7042195483764626,128410.6,18404.8,109210.2,795.5999999999999,13.447797740627431,85.78882438148803,0.7633778778845475
2020,31,SERVICIO DE SALUD CONCEPCIÓN,1565092.6,255632.59999999998,21004.6,234114.8,513.1999999999999,8.437674232558214,91.10745397711534,0.45487179032644054,255632.59999999998,50682.399999999994,204376.2,574.0,20.13447810375087,79.35676038485518,0.5087615113939535,255632.59999999998,60969.0,194058.59999999998,605.0,24.491349704719525,75.06008356262888,0.4485667326515995,255632.59999999998,14570.2,240624.8,437.5999999999999,5.967240847045667,93.64489497632368,0.3878641766306514,255632.59999999998,25429.0,229618.40000000002,585.2,10.047286558223824,89.52277868576296,0.4299347560132172
2020,32,SERVICIO DE SALUD TALCAHUANO,786433.3999999999,151859.6,12194.599999999999,139144.2,520.8,7.322397107213107,92.08980726728558,0.5877956255013111,151859.6,24884.8,126518.79999999999,456.0,16.778823102645998,82.66596766602737,0.5552092313266319,151859.6,27484.800000000003,123615.20000000001,759.6,16.94624131368613,82.34587616376143,0.7078825225524437,151859.6,5918.4,145447.6,493.5999999999999,3.642832664365396,95.75051828506004,0.6066490505745713,151859.6,8654.8,142204.0,1000.8,5.686674299453391,93.46410754836909,0.8492181521775335
